,X value,Y value,Tijd,Z-value,Z-return,Z-return-%
270,2013-11-21 00:00:00+00:00,0.9895833333721384,2013-11-21 23:45:00+00:00,1.07671,0.0023432062420653,-2.0181850266088386
271,2013-12-03 00:00:00+00:00,0.9895833333721384,2013-12-03 23:45:00+00:00,1.05498,-0.020388286032192567,0.4341314527289644
272,2013-12-27 00:00:00+00:00,0.34375,2013-12-27 08:15:00+00:00,1.05956,0.004331918206484186,-0.140624410132507
273,2013-12-27 00:00:00+00:00,0.9895833333721384,2013-12-27 23:45:00+00:00,1.05807,-0.0014072337904998367,0.09923729053843275
274,2014-01-08 00:00:00+00:00,0.9895833333721384,2014-01-08 23:45:00+00:00,1.05912,0.0009918808289145569,-0.24076591887605298
275,2014-01-20 00:00:00+00:00,0.9895833333721384,2014-01-20 23:45:00+00:00,1.05657,-0.002410562260819996,1.8834530603746111
276,2014-01-28 00:00:00+00:00,0.6354166666278616,2014-01-28 15:15:00+00:00,1.07647,0.01865935695647798,-0.15049188551468734
277,2014-02-05 00:00:00+00:00,0.6145833333721384,2014-02-05 14:45:00+00:00,1.07485,-0.001506052382914818,0.4903009722286724
278,2014-03-05 00:00:00+00:00,0.9895833333721384,2014-03-05 23:45:00+00:00,1.08012,0.004891029114849315,-1.214679850386996
279,2014-03-13 00:00:00+00:00,0.9895833333721384,2014-03-13 23:45:00+00:00,1.067,-0.012221173755240788,0.4095595126522948
280,2014-03-21 00:00:00+00:00,0.9583333333721384,2014-03-21 23:00:00+00:00,1.07137,0.00408723100639174,-0.06907044251752083
281,2014-03-25 00:00:00+00:00,0.7604166666278616,2014-03-25 18:15:00+00:00,1.07063,-0.0006909430713722879,3.2896518872066007
282,2014-04-02 00:00:00+00:00,0.9895833333721384,2014-04-02 23:45:00+00:00,1.10585,0.03236700977795761,-0.28032735000227
283,2014-04-30 00:00:00+00:00,0.48958333337213844,2014-04-30 11:45:00+00:00,1.10275,-0.002807210029681384,1.0646111992745486
284,2014-06-05 00:00:00+00:00,0.6458333333721384,2014-06-05 15:30:00+00:00,1.11449,0.010589841167152243,-0.23687964898742703
285,2014-06-13 00:00:00+00:00,0.9895833333721384,2014-06-13 23:45:00+00:00,1.11185,-0.002371606526760299,0.3543643477087786
286,2014-06-17 00:00:00+00:00,0.9895833333721384,2014-06-17 23:45:00+00:00,1.11579,0.0035373795662242405,-0.2697640236962114
287,2014-07-31 00:00:00+00:00,0.9895833333721384,2014-07-31 23:45:00+00:00,1.11278,-0.002701285425466734,2.1324969895217207
288,2014-09-09 00:00:00+00:00,0.7083333333721384,2014-09-09 17:00:00+00:00,1.13651,0.021100774431815395,-0.2261308743433812
289,2014-09-17 00:00:00+00:00,0.875,2014-09-17 21:00:00+00:00,1.13394,-0.0022638693630129473,0.27779247579236876
290,2014-09-25 00:00:00+00:00,0.6875,2014-09-25 16:30:00+00:00,1.13709,0.0027740734557130963,-0.13191567949765057
291,2014-10-03 00:00:00+00:00,0.9895833333721384,2014-10-03 23:45:00+00:00,1.13559,-0.0013200276482469731,0.22014987803696284
292,2014-10-07 00:00:00+00:00,0.6666666666278616,2014-10-07 16:00:00+00:00,1.13809,0.002199079032659908,-1.2354031754957835
293,2014-10-15 00:00:00+00:00,0.6354166666278616,2014-10-15 15:15:00+00:00,1.12403,-0.0124309771862139,0.3709865395051739
294,2014-10-15 00:00:00+00:00,0.9270833333721384,2014-10-15 22:15:00+00:00,1.1282,0.0037030008169624947,-0.9998227264669541
295,2014-10-23 00:00:00+00:00,0.42708333337213844,2014-10-23 10:15:00+00:00,1.11692,-0.01004854521335675,0.18622640833722037
296,2014-10-23 00:00:00+00:00,0.9895833333721384,2014-10-23 23:45:00+00:00,1.119,0.0018605322194062324,-0.29401251117068944
297,2014-10-31 00:00:00+00:00,0.38541666662786156,2014-10-31 09:15:00+00:00,1.11571,-0.002944455770077826,0.16312482634375716
298,2014-10-31 00:00:00+00:00,0.7083333333721384,2014-10-31 17:00:00+00:00,1.11753,0.00162991922312254,-0.3185596807244555
299,2014-11-04 00:00:00+00:00,0.7083333333721384,2014-11-04 17:00:00+00:00,1.11397,-0.0031906816224058923,0.25494402901336444
300,2014-11-12 00:00:00+00:00,0.9895833333721384,2014-11-12 23:45:00+00:00,1.11681,0.002546195980183551,-0.11819378408144515
301,2014-11-24 00:00:00+00:00,0.44791666662786156,2014-11-24 10:45:00+00:00,1.11549,-0.001182636880212579,2.290473244941681
302,2014-11-28 00:00:00+00:00,0.9895833333721384,2014-11-28 23:45:00+00:00,1.14104,0.02264635697263167,-0.5048026361915434
303,2014-12-18 00:00:00+00:00,0.39583333337213844,2014-12-18 09:30:00+00:00,1.13528,-0.005060810688884788,0.6826509759706788
304,2014-12-18 00:00:00+00:00,0.48958333337213844,2014-12-18 11:45:00+00:00,1.14303,0.0068033146432496215,0.13560448982090936
305,2015-01-15 00:00:00+00:00,0.47916666662786156,2015-01-15 11:30:00+00:00,1.14458,0.0013551262996728812,0.03232626815076111
306,2015-01-15 00:00:00+00:00,0.5208333333721384,2015-01-15 12:30:00+00:00,1.14495,0.0003232104433843342,-2.7232630245862257
307,2015-01-15 00:00:00+00:00,0.59375,2015-01-15 14:15:00+00:00,1.11377,-0.027610310937510558,0.13557556766658488
308,2015-01-15 00:00:00+00:00,0.8229166666278616,2015-01-15 19:45:00+00:00,1.11528,0.0013548374697542915,-2.6809411089591886
309,2015-01-23 00:00:00+00:00,0.5833333333721384,2015-01-23 14:00:00+00:00,1.08538,-0.027175338371881706,0.22296338609520064
310,2015-01-23 00:00:00+00:00,0.6354166666278616,2015-01-23 15:15:00+00:00,1.0878,0.002227151915909518,-0.04872219157934744
311,2015-01-23 00:00:00+00:00,0.6770833333721384,2015-01-23 16:15:00+00:00,1.08727,-0.0004873406469582212,4.521416023618797
312,2015-01-23 00:00:00+00:00,0.75,2015-01-23 18:00:00+00:00,1.13643,0.044221802444906186,-1.0119409026512909
313,2015-01-23 00:00:00+00:00,0.9895833333721384,2015-01-23 23:45:00+00:00,1.12493,-0.010170958306392846,0.25957170668397445
314,2015-01-27 00:00:00+00:00,0.6354166666278616,2015-01-27 15:15:00+00:00,1.12785,0.0025923540117301805,-1.5853171964357067
315,2015-01-27 00:00:00+00:00,0.71875,2015-01-27 17:15:00+00:00,1.10997,-0.015980177578029615,0.5982143661540584
316,2015-01-27 00:00:00+00:00,0.9895833333721384,2015-01-27 23:45:00+00:00,1.11661,0.0059643216805943325,-0.035822713391441774
317,2015-02-04 00:00:00+00:00,0.6979166666278616,2015-02-04 16:45:00+00:00,1.11621,-0.00035829131258164444,1.1476335098234194
318,2015-02-12 00:00:00+00:00,0.6354166666278616,2015-02-12 15:15:00+00:00,1.12902,0.011410981502479252,-0.6359497617402672
319,2015-02-12 00:00:00+00:00,0.6875,2015-02-12 16:30:00+00:00,1.12184,-0.006379805366212706,0.13816587035585845
320,2015-02-20 00:00:00+00:00,0.7083333333721384,2015-02-20 17:00:00+00:00,1.12339,0.0013807050914486912,-0.06943269924069138
321,2015-02-24 00:00:00+00:00,0.5416666666278616,2015-02-24 13:00:00+00:00,1.12261,-0.000694568149027256,0.5193255003963978
322,2015-03-12 00:00:00+00:00,0.35416666662786156,2015-03-12 08:30:00+00:00,1.12844,0.005179816561289353,-0.058487823898488604
323,2015-03-12 00:00:00+00:00,0.5416666666278616,2015-03-12 13:00:00+00:00,1.12778,-0.0005850493469836002,0.2997038429480873
324,2015-03-12 00:00:00+00:00,0.6666666666278616,2015-03-12 16:00:00+00:00,1.13116,0.0029925562630572083,-0.9591923335337199
325,2015-03-16 00:00:00+00:00,0.0,2015-03-16 00:00:00+00:00,1.12031,-0.009638222132852885,0.04016745365122702
326,2015-03-16 00:00:00+00:00,0.625,2015-03-16 15:00:00+00:00,1.12076,0.000401593886891533,-0.1784503372711376
327,2015-03-16 00:00:00+00:00,0.7604166666278616,2015-03-16 18:15:00+00:00,1.11876,-0.0017860974956157769,0.13944009439021826
328,2015-03-20 00:00:00+00:00,0.5520833333721384,2015-03-20 13:15:00+00:00,1.12032,0.0013934296696982912,-1.3862110825478475
329,2015-03-20 00:00:00+00:00,0.6458333333721384,2015-03-20 15:30:00+00:00,1.10479,-0.013959087124203112,0.31408684003295506
330,2015-03-20 00:00:00+00:00,0.7291666666278616,2015-03-20 17:30:00+00:00,1.10826,0.0031359461771857363,-0.9257755400357259
331,2015-03-20 00:00:00+00:00,0.9479166666278616,2015-03-20 22:45:00+00:00,1.098,-0.009300874749807422,0.32058287795992413
332,2015-03-24 00:00:00+00:00,0.39583333337213844,2015-03-24 09:30:00+00:00,1.10152,0.003200701066641019,-0.1933691626116607
333,2015-03-24 00:00:00+00:00,0.59375,2015-03-24 14:15:00+00:00,1.09939,-0.0019355636213993612,0.3174487670435417
334,2015-04-01 00:00:00+00:00,0.625,2015-04-01 15:00:00+00:00,1.10288,0.003169459622624143,-0.15595531698826398
335,2015-04-01 00:00:00+00:00,0.7083333333721384,2015-04-01 17:00:00+00:00,1.10116,-0.0015607705387931602,0.5076464818918217
336,2015-04-01 00:00:00+00:00,0.9895833333721384,2015-04-01 23:45:00+00:00,1.10675,0.005063623013701807,-0.10752202394396226
337,2015-04-09 00:00:00+00:00,0.5520833333721384,2015-04-09 13:15:00+00:00,1.10556,-0.0010757987034092263,0.21165744057310398
338,2015-04-13 00:00:00+00:00,0.65625,2015-04-13 15:45:00+00:00,1.1079,0.002114337617786162,0.22113909197579573
339,2015-04-13 00:00:00+00:00,0.6770833333721384,2015-04-13 16:15:00+00:00,1.11035,0.002208949393641123,0.8808033502949631
340,2015-04-13 00:00:00+00:00,0.9895833333721384,2015-04-13 23:45:00+00:00,1.12013,0.008769469061676187,-1.7783650112040708
341,2015-04-17 00:00:00+00:00,0.40625,2015-04-17 09:45:00+00:00,1.10021,-0.01794367932539531,0.3135764990320189
342,2015-04-21 00:00:00+00:00,0.5,2015-04-21 12:00:00+00:00,1.10366,0.003130858733186687,-1.364550676838888
343,2015-04-21 00:00:00+00:00,0.71875,2015-04-21 17:15:00+00:00,1.0886,-0.013739462389636472,0.8690060628329986
344,2015-04-29 00:00:00+00:00,0.6666666666278616,2015-04-29 16:00:00+00:00,1.09806,0.00865251938514632,-0.45352712966504416
345,2015-04-29 00:00:00+00:00,0.7291666666278616,2015-04-29 17:30:00+00:00,1.09308,-0.00454558684052713,0.26987960625022944
346,2015-04-29 00:00:00+00:00,0.9895833333721384,2015-04-29 23:45:00+00:00,1.09603,0.0026951608514021747,-0.6897621415472215
347,2015-05-07 00:00:00+00:00,0.40625,2015-05-07 09:45:00+00:00,1.08847,-0.006921519964900221,1.2990711732983031
348,2015-05-07 00:00:00+00:00,0.48958333337213844,2015-05-07 11:45:00+00:00,1.10261,0.012907056155391748,-0.5432564551382775
349,2015-05-07 00:00:00+00:00,0.7083333333721384,2015-05-07 17:00:00+00:00,1.09662,-0.005447374592206851,0.7258667542083829
350,2015-05-11 00:00:00+00:00,0.39583333337213844,2015-05-11 09:30:00+00:00,1.10458,0.007232450207007619,-0.14485143674517229
351,2015-05-11 00:00:00+00:00,0.44791666662786156,2015-05-11 10:45:00+00:00,1.10298,-0.001449564478577976,0.7352807847830277
352,2015-05-11 00:00:00+00:00,0.6770833333721384,2015-05-11 16:15:00+00:00,1.11109,0.007325907736625526,-0.13320253084807945
353,2015-05-11 00:00:00+00:00,0.9895833333721384,2015-05-11 23:45:00+00:00,1.10961,-0.001332913242780199,1.7961265669920063
354,2015-05-15 00:00:00+00:00,0.6979166666278616,2015-05-15 16:45:00+00:00,1.12954,0.017801867964275474,-0.7153354462878772
355,2015-05-15 00:00:00+00:00,0.8958333333721384,2015-05-15 21:30:00+00:00,1.12146,-0.007179062374814985,0.18636420380576635
356,2015-05-19 00:00:00+00:00,0.6770833333721384,2015-05-19 16:15:00+00:00,1.12355,0.0018619076118000072,-0.46815896043790145
357,2015-05-27 00:00:00+00:00,0.6979166666278616,2015-05-27 16:45:00+00:00,1.11829,-0.004692582568106268,0.4873512237433899
358,2015-05-27 00:00:00+00:00,0.7604166666278616,2015-05-27 18:15:00+00:00,1.12374,0.004861675119982206,-0.1726377987790817
359,2015-06-04 00:00:00+00:00,0.6875,2015-06-04 16:30:00+00:00,1.1218,-0.00172786989558098,-0.08022820467105553
360,2015-06-08 00:00:00+00:00,0.39583333337213844,2015-06-08 09:30:00+00:00,1.1209,-0.0008026040471867355,-0.9421000981354183
361,2015-06-08 00:00:00+00:00,0.625,2015-06-08 15:00:00+00:00,1.11034,-0.00946565931656277,0.9762775366104041
362,2015-06-12 00:00:00+00:00,0.40625,2015-06-12 09:45:00+00:00,1.12118,0.009715427390365334,-0.31930644499546357
363,2015-06-12 00:00:00+00:00,0.71875,2015-06-12 17:15:00+00:00,1.1176,-0.0031981731581002633,0.8947745168217617
364,2015-06-16 00:00:00+00:00,0.39583333337213844,2015-06-16 09:30:00+00:00,1.1276,0.008907951297205428,-0.35916991841077395
365,2015-06-24 00:00:00+00:00,0.4375,2015-06-24 10:30:00+00:00,1.12355,-0.003598164822015939,0.4841796092741657
366,2015-06-24 00:00:00+00:00,0.84375,2015-06-24 20:15:00+00:00,1.12899,0.004830112296567865,-0.3808713983294777
367,2015-07-02 00:00:00+00:00,0.6354166666278616,2015-07-02 15:15:00+00:00,1.12469,-0.003815985603952375,0.24362268714045332
368,2015-07-06 00:00:00+00:00,0.03125,2015-07-06 00:45:00+00:00,1.12743,0.002433264081762787,-0.9597048153765494
369,2015-07-06 00:00:00+00:00,0.11458333337213844,2015-07-06 02:45:00+00:00,1.11661,-0.009643396597609532,0.6904828006197224
370,2015-07-06 00:00:00+00:00,0.33333333337213844,2015-07-06 08:00:00+00:00,1.12432,0.006881098849177182,-0.8147146719795128
371,2015-07-10 00:00:00+00:00,0.04166666662786156,2015-07-10 01:00:00+00:00,1.11516,-0.008180516086639358,1.3504788550521964
372,2015-07-10 00:00:00+00:00,0.41666666662786156,2015-07-10 10:00:00+00:00,1.13022,0.013414411664934543,-0.5317548795809728
373,2015-07-14 00:00:00+00:00,0.45833333337213844,2015-07-14 11:00:00+00:00,1.12421,-0.005331737279395698,2.0476601346723515
374,2015-07-22 00:00:00+00:00,0.8125,2015-07-22 19:30:00+00:00,1.14723,0.020269774388262177,-4.272900813263257
375,2015-07-30 00:00:00+00:00,0.9895833333721384,2015-07-30 23:45:00+00:00,1.09821,-0.04366875951822827,0.7657916063412307
376,2015-08-07 00:00:00+00:00,0.71875,2015-08-07 17:15:00+00:00,1.10662,0.007628743065781084,-3.4383980047351317
377,2015-08-11 00:00:00+00:00,0.40625,2015-08-11 09:45:00+00:00,1.06857,-0.03498901866468186,0.3649737499649077
378,2015-08-19 00:00:00+00:00,0.71875,2015-08-19 17:15:00+00:00,1.07247,0.0036430933690553657,-0.9259000251755288
379,2015-08-19 00:00:00+00:00,0.8958333333721384,2015-08-19 21:30:00+00:00,1.06254,-0.009302131234212856,0.18822820787923294
380,2015-08-27 00:00:00+00:00,0.7395833333721384,2015-08-27 17:45:00+00:00,1.06454,0.001880512805712964,-0.2996599470193723
381,2015-08-31 00:00:00+00:00,0.05208333337213844,2015-08-31 01:15:00+00:00,1.06135,-0.003001098264022786,0.06501154190418612
382,2015-08-31 00:00:00+00:00,0.8958333333721384,2015-08-31 21:30:00+00:00,1.06204,0.0006499041855586857,0.09792474859703305
383,2015-09-04 00:00:00+00:00,0.6458333333721384,2015-09-04 15:30:00+00:00,1.06308,0.0009787683359296377,3.696805508522396
384,2015-09-08 00:00:00+00:00,0.6979166666278616,2015-09-08 16:45:00+00:00,1.10238,0.0363011236477571,-1.535768065458362
385,2015-09-16 00:00:00+00:00,0.6354166666278616,2015-09-16 15:15:00+00:00,1.08545,-0.01547683132493397,0.016582984015852318
386,2015-09-24 00:00:00+00:00,0.7083333333721384,2015-09-24 17:00:00+00:00,1.08563,0.00016581609191050874,-0.29291747648832317
387,2015-09-28 00:00:00+00:00,0.6979166666278616,2015-09-28 16:45:00+00:00,1.08245,-0.0029334731932355177,0.5007159684050054
388,2015-10-02 00:00:00+00:00,0.6354166666278616,2015-10-02 15:15:00+00:00,1.08787,0.004994665549394362,0.32448730087234995
389,2015-10-06 00:00:00+00:00,0.7291666666278616,2015-10-06 17:30:00+00:00,1.0914,0.0032396197692977965,0.534176287337365
390,2015-10-30 00:00:00+00:00,0.34375,2015-10-30 08:15:00+00:00,1.09723,0.005327546263442517,-2.1189723212088616
391,2015-11-19 00:00:00+00:00,0.65625,2015-11-19 15:45:00+00:00,1.07398,-0.021417448094084513,0.04469356971266094
392,2015-11-23 00:00:00+00:00,0.6458333333721384,2015-11-23 15:30:00+00:00,1.07446,0.00044683585111665575,0.09213930718687027
393,2015-12-01 00:00:00+00:00,0.6979166666278616,2015-12-01 16:45:00+00:00,1.07545,0.0009209688498358336,0.3533404621321331
394,2015-12-01 00:00:00+00:00,0.9895833333721384,2015-12-01 23:45:00+00:00,1.07925,0.003527176813144948,-0.11952744961779137
395,2015-12-17 00:00:00+00:00,0.40625,2015-12-17 09:45:00+00:00,1.07796,-0.0011959894064713693,1.2644253961185972
396,2015-12-17 00:00:00+00:00,0.9895833333721384,2015-12-17 23:45:00+00:00,1.09159,0.012564982898321232,-0.48094980716202756
397,2015-12-21 00:00:00+00:00,0.9895833333721384,2015-12-21 23:45:00+00:00,1.08634,-0.004821100925020246,0.2420973175985336
398,2016-01-06 00:00:00+00:00,0.125,2016-01-06 03:00:00+00:00,1.08897,0.0024180473417187314,-0.7254561649999557
399,2016-01-06 00:00:00+00:00,0.8645833333721384,2016-01-06 20:45:00+00:00,1.08107,-0.007281003944817952,0.1470765075342004
400,2016-01-06 00:00:00+00:00,0.9895833333721384,2016-01-06 23:45:00+00:00,1.08266,0.0014696845597153103,-0.29926292649584446
401,2016-01-14 00:00:00+00:00,0.9895833333721384,2016-01-14 23:45:00+00:00,1.07942,-0.0029971161338432943,2.5022697374515923
402,2016-01-22 00:00:00+00:00,0.71875,2016-01-22 17:15:00+00:00,1.10643,0.024714756125217244,0.0036152309680720883
403,2016-01-22 00:00:00+00:00,0.9895833333721384,2016-01-22 23:45:00+00:00,1.10647,3.6151656201794705e-05,0.6181821468272938
404,2016-02-03 00:00:00+00:00,0.8229166666278616,2016-02-03 19:45:00+00:00,1.11331,0.0061627923925722475,-0.4509076537532246
405,2016-02-03 00:00:00+00:00,0.9166666666278616,2016-02-03 22:00:00+00:00,1.10829,-0.004519273086033249,
